Date,Hour,Minute,Permit Type,Spaces Left
2023-10-02,6,18,Gold Permit,165
2023-10-02,6,18,Gold Permit,4
2023-10-02,6,18,Orange Permit,158
2023-10-02,6,18,Orange Permit,108
2023-10-02,6,18,Purple Permit,36
2023-10-02,6,18,Pay-By-Space,41
2023-10-02,6,32,Gold Permit,164
2023-10-02,6,32,Gold Permit,164
2023-10-02,6,32,Gold Permit,3
2023-10-02,6,32,Orange Permit,158
2023-10-02,6,32,Orange Permit,108
2023-10-02,6,32,Purple Permit,36
2023-10-02,6,32,Pay-By-Space,41
2023-10-02,6,46,Gold Permit,164
2023-10-02,6,46,Gold Permit,163
2023-10-02,6,46,Gold Permit,3
2023-10-02,6,46,Orange Permit,158
2023-10-02,6,46,Orange Permit,108
2023-10-02,6,46,Purple Permit,36
2023-10-02,6,46,Pay-By-Space,41
2023-10-02,7,13,Gold Permit,163
2023-10-02,7,13,Gold Permit,160
2023-10-02,7,13,Gold Permit,3
2023-10-02,7,13,Orange Permit,157
2023-10-02,7,13,Orange Permit,103
2023-10-02,7,13,Purple Permit,36
2023-10-02,7,13,Pay-By-Space,41
2023-10-02,7,42,Gold Permit,163
2023-10-02,7,42,Gold Permit,149
2023-10-02,7,42,Gold Permit,0
2023-10-02,7,42,Orange Permit,156
2023-10-02,7,42,Orange Permit,92
2023-10-02,7,42,Purple Permit,33
2023-10-02,7,43,Pay-By-Space,41
2023-10-02,7,58,Gold Permit,163
2023-10-02,7,58,Gold Permit,133
2023-10-02,7,58,Gold Permit,0
2023-10-02,7,58,Orange Permit,156
2023-10-02,7,58,Orange Permit,75
2023-10-02,7,58,Purple Permit,30
2023-10-02,7,58,Pay-By-Space,40
2023-10-02,8,16,Gold Permit,164
2023-10-02,8,16,Gold Permit,100
2023-10-02,8,16,Gold Permit,0
2023-10-02,8,16,Orange Permit,152
2023-10-02,8,16,Orange Permit,60
2023-10-02,8,16,Purple Permit,27
2023-10-02,8,16,Pay-By-Space,38
2023-10-02,8,32,Gold Permit,164
2023-10-02,8,32,Gold Permit,56
2023-10-02,8,32,Gold Permit,0
2023-10-02,8,32,Orange Permit,150
2023-10-02,8,32,Orange Permit,30
2023-10-02,8,32,Purple Permit,23
2023-10-02,8,32,Pay-By-Space,32
2023-10-02,8,47,Gold Permit,163
2023-10-02,8,47,Gold Permit,18
2023-10-02,8,47,Gold Permit,0
2023-10-02,8,47,Orange Permit,148
2023-10-02,8,47,Orange Permit,18
2023-10-02,8,47,Purple Permit,17
2023-10-02,8,47,Pay-By-Space,30
2023-10-02,9,7,Gold Permit,141
2023-10-02,9,7,Gold Permit,0
2023-10-02,9,7,Gold Permit,0
2023-10-02,9,7,Orange Permit,140
2023-10-02,9,7,Orange Permit,5
2023-10-02,9,7,Purple Permit,12
2023-10-02,9,7,Pay-By-Space,26
2023-10-02,9,25,Gold Permit,115
2023-10-02,9,25,Gold Permit,0
2023-10-02,9,25,Gold Permit,0
2023-10-02,9,25,Orange Permit,121
2023-10-02,9,25,Orange Permit,1
2023-10-02,9,25,Purple Permit,11
2023-10-02,9,25,Pay-By-Space,23
2023-10-02,9,33,Gold Permit,105
2023-10-02,9,33,Gold Permit,0
2023-10-02,9,33,Gold Permit,0
2023-10-02,9,33,Orange Permit,113
2023-10-02,9,33,Orange Permit,2
2023-10-02,9,33,Purple Permit,11
2023-10-02,9,33,Pay-By-Space,23
2023-10-02,9,47,Gold Permit,84
2023-10-02,9,47,Gold Permit,0
2023-10-02,9,47,Gold Permit,0
2023-10-02,9,47,Orange Permit,89
2023-10-02,9,47,Orange Permit,3
2023-10-02,9,47,Purple Permit,12
2023-10-02,9,47,Pay-By-Space,18
2023-10-02,10,7,Gold Permit,55
2023-10-02,10,7,Gold Permit,0
2023-10-02,10,7,Gold Permit,0
2023-10-02,10,7,Orange Permit,61
2023-10-02,10,7,Orange Permit,0
2023-10-02,10,7,Purple Permit,5
2023-10-02,10,7,Pay-By-Space,12
2023-10-02,10,23,Gold Permit,52
2023-10-02,10,23,Gold Permit,0
2023-10-02,10,23,Gold Permit,0
2023-10-02,10,23,Orange Permit,52
2023-10-02,10,23,Orange Permit,2
2023-10-02,10,23,Purple Permit,6
2023-10-02,10,23,Pay-By-Space,8
2023-10-02,10,32,Gold Permit,50
2023-10-02,10,32,Gold Permit,0
2023-10-02,10,32,Gold Permit,0
2023-10-02,10,32,Orange Permit,50
2023-10-02,10,32,Orange Permit,3
2023-10-02,10,32,Purple Permit,6
2023-10-02,10,32,Pay-By-Space,8
2023-10-02,10,47,Gold Permit,31
2023-10-02,10,47,Gold Permit,0
2023-10-02,10,47,Gold Permit,0
2023-10-02,10,47,Orange Permit,42
2023-10-02,10,47,Orange Permit,2
2023-10-02,10,47,Purple Permit,5
2023-10-02,10,47,Pay-By-Space,6
2023-10-02,11,9,Gold Permit,14
2023-10-02,11,9,Gold Permit,0
2023-10-02,11,9,Gold Permit,0
2023-10-02,11,9,Orange Permit,17
2023-10-02,11,9,Orange Permit,4
2023-10-02,11,9,Purple Permit,3
2023-10-02,11,9,Pay-By-Space,5
2023-10-02,11,28,Gold Permit,11
2023-10-02,11,28,Gold Permit,0
2023-10-02,11,28,Gold Permit,0
2023-10-02,11,28,Orange Permit,3
2023-10-02,11,28,Orange Permit,1
2023-10-02,11,28,Purple Permit,3
2023-10-02,11,28,Pay-By-Space,5
2023-10-02,11,37,Gold Permit,12
2023-10-02,11,37,Gold Permit,2
2023-10-02,11,37,Gold Permit,0
2023-10-02,11,37,Orange Permit,2
2023-10-02,11,37,Orange Permit,1
2023-10-02,11,37,Purple Permit,0
2023-10-02,11,37,Pay-By-Space,3
2023-10-02,11,47,Gold Permit,9
2023-10-02,11,47,Gold Permit,1
2023-10-02,11,47,Gold Permit,0
2023-10-02,11,47,Orange Permit,1
2023-10-02,11,47,Orange Permit,2
2023-10-02,11,47,Purple Permit,0
2023-10-02,11,47,Pay-By-Space,3
2023-10-02,12,6,Gold Permit,1
2023-10-02,12,6,Gold Permit,2
2023-10-02,12,6,Gold Permit,0
2023-10-02,12,6,Orange Permit,0
2023-10-02,12,6,Orange Permit,0
2023-10-02,12,6,Purple Permit,1
2023-10-02,12,6,Pay-By-Space,5
2023-10-02,12,23,Gold Permit,0
2023-10-02,12,23,Gold Permit,5
2023-10-02,12,23,Gold Permit,0
2023-10-02,12,23,Orange Permit,0
2023-10-02,12,23,Orange Permit,3
2023-10-02,12,23,Purple Permit,0
2023-10-02,12,23,Pay-By-Space,10
2023-10-02,12,32,Gold Permit,0
2023-10-02,12,32,Gold Permit,4
2023-10-02,12,32,Gold Permit,0
2023-10-02,12,32,Orange Permit,0
2023-10-02,12,32,Orange Permit,1
2023-10-02,12,32,Purple Permit,1
2023-10-02,12,32,Pay-By-Space,10
2023-10-02,12,47,Gold Permit,0
2023-10-02,12,47,Gold Permit,1
2023-10-02,12,47,Gold Permit,0
2023-10-02,12,47,Orange Permit,0
2023-10-02,12,47,Orange Permit,2
2023-10-02,12,47,Purple Permit,2
2023-10-02,12,47,Pay-By-Space,8
2023-10-02,13,9,Gold Permit,0
2023-10-02,13,9,Gold Permit,1
2023-10-02,13,9,Gold Permit,0
2023-10-02,13,9,Orange Permit,3
2023-10-02,13,9,Orange Permit,2
2023-10-02,13,9,Purple Permit,1
2023-10-02,13,9,Pay-By-Space,16
2023-10-02,13,27,Gold Permit,0
2023-10-02,13,27,Gold Permit,4
2023-10-02,13,27,Gold Permit,0
2023-10-02,13,27,Orange Permit,4
2023-10-02,13,27,Orange Permit,2
2023-10-02,13,27,Purple Permit,0
2023-10-02,13,27,Pay-By-Space,11
2023-10-02,13,36,Gold Permit,0
2023-10-02,13,36,Gold Permit,1
2023-10-02,13,36,Gold Permit,0
2023-10-02,13,36,Orange Permit,2
2023-10-02,13,36,Orange Permit,0
2023-10-02,13,36,Purple Permit,0
2023-10-02,13,36,Pay-By-Space,11
2023-10-02,13,47,Gold Permit,0
2023-10-02,13,47,Gold Permit,0
2023-10-02,13,47,Gold Permit,0
2023-10-02,13,47,Orange Permit,0
2023-10-02,13,47,Orange Permit,0
2023-10-02,13,47,Purple Permit,0
2023-10-02,13,47,Pay-By-Space,7
2023-10-02,14,5,Gold Permit,0
2023-10-02,14,5,Gold Permit,1
2023-10-02,14,5,Gold Permit,0
2023-10-02,14,5,Orange Permit,0
2023-10-02,14,5,Orange Permit,1
2023-10-02,14,5,Purple Permit,0
2023-10-02,14,5,Pay-By-Space,3
2023-10-02,14,17,Gold Permit,0
2023-10-02,14,17,Gold Permit,0
2023-10-02,14,17,Gold Permit,0
2023-10-02,14,17,Orange Permit,0
2023-10-02,14,17,Orange Permit,0
2023-10-02,14,17,Purple Permit,0
2023-10-02,14,17,Pay-By-Space,5
2023-10-02,14,32,Gold Permit,0
2023-10-02,14,32,Gold Permit,0
2023-10-02,14,32,Gold Permit,0
2023-10-02,14,32,Orange Permit,0
2023-10-02,14,32,Orange Permit,0
2023-10-02,14,32,Purple Permit,0
2023-10-02,14,32,Pay-By-Space,8
2023-10-02,14,47,Gold Permit,0
2023-10-02,14,47,Gold Permit,0
2023-10-02,14,47,Gold Permit,0
2023-10-02,14,47,Orange Permit,0
2023-10-02,14,47,Orange Permit,0
2023-10-02,14,47,Purple Permit,0
2023-10-02,14,47,Pay-By-Space,11
2023-10-02,15,7,Gold Permit,2
2023-10-02,15,7,Gold Permit,4
2023-10-02,15,7,Gold Permit,0
2023-10-02,15,7,Orange Permit,10
2023-10-02,15,7,Orange Permit,0
2023-10-02,15,7,Purple Permit,0
2023-10-02,15,7,Pay-By-Space,12
2023-10-02,15,22,Gold Permit,4
2023-10-02,15,22,Gold Permit,2
2023-10-02,15,22,Gold Permit,0
2023-10-02,15,22,Orange Permit,20
2023-10-02,15,22,Orange Permit,1
2023-10-02,15,22,Purple Permit,0
2023-10-02,15,22,Pay-By-Space,15
2023-10-02,15,32,Gold Permit,9
2023-10-02,15,32,Gold Permit,1
2023-10-02,15,32,Gold Permit,0
2023-10-02,15,32,Orange Permit,20
2023-10-02,15,32,Orange Permit,2
2023-10-02,15,32,Purple Permit,1
2023-10-02,15,32,Pay-By-Space,17
2023-10-02,15,47,Gold Permit,15
2023-10-02,15,47,Gold Permit,1
2023-10-02,15,47,Gold Permit,0
2023-10-02,15,47,Orange Permit,31
2023-10-02,15,47,Orange Permit,1
2023-10-02,15,47,Purple Permit,2
2023-10-02,15,47,Pay-By-Space,15
2023-10-02,16,6,Gold Permit,29
2023-10-02,16,6,Gold Permit,13
2023-10-02,16,6,Gold Permit,0
2023-10-02,16,6,Orange Permit,52
2023-10-02,16,6,Orange Permit,10
2023-10-02,16,6,Purple Permit,4
2023-10-02,16,6,Pay-By-Space,17
2023-10-02,16,19,Gold Permit,34
2023-10-02,16,19,Gold Permit,20
2023-10-02,16,19,Gold Permit,0
2023-10-02,16,19,Orange Permit,55
2023-10-02,16,19,Orange Permit,13
2023-10-02,16,19,Purple Permit,7
2023-10-02,16,19,Pay-By-Space,18
2023-10-02,16,32,Gold Permit,40
2023-10-02,16,32,Gold Permit,25
2023-10-02,16,32,Gold Permit,0
2023-10-02,16,32,Orange Permit,63
2023-10-02,16,32,Orange Permit,18
2023-10-02,16,32,Purple Permit,10
2023-10-02,16,32,Pay-By-Space,18
2023-10-02,16,47,Gold Permit,44
2023-10-02,16,47,Gold Permit,29
2023-10-02,16,47,Gold Permit,0
2023-10-02,16,47,Orange Permit,70
2023-10-02,16,47,Orange Permit,19
2023-10-02,16,47,Purple Permit,11
2023-10-02,16,47,Pay-By-Space,15
2023-10-02,17,6,Gold Permit,55
2023-10-02,17,6,Gold Permit,46
2023-10-02,17,6,Gold Permit,0
2023-10-02,17,6,Orange Permit,82
2023-10-02,17,6,Orange Permit,26
2023-10-02,17,6,Purple Permit,14
2023-10-02,17,6,Pay-By-Space,23
2023-10-02,17,24,Gold Permit,66
2023-10-02,17,24,Gold Permit,50
2023-10-02,17,24,Gold Permit,0
2023-10-02,17,24,Orange Permit,93
2023-10-02,17,24,Orange Permit,38
2023-10-02,17,24,Purple Permit,16
2023-10-02,17,24,Pay-By-Space,23
2023-10-02,17,32,Gold Permit,75
2023-10-02,17,32,Gold Permit,54
2023-10-02,17,32,Gold Permit,0
2023-10-02,17,32,Orange Permit,97
2023-10-02,17,32,Orange Permit,41
2023-10-02,17,32,Purple Permit,19
2023-10-02,17,32,Pay-By-Space,20
2023-10-02,17,47,Gold Permit,78
2023-10-02,17,47,Gold Permit,58
2023-10-02,17,47,Gold Permit,0
2023-10-02,17,47,Orange Permit,100
2023-10-02,17,47,Orange Permit,42
2023-10-02,17,47,Purple Permit,20
2023-10-02,17,47,Pay-By-Space,19
2023-10-02,18,7,Gold Permit,92
2023-10-02,18,7,Gold Permit,67
2023-10-02,18,7,Gold Permit,0
2023-10-02,18,7,Orange Permit,106
2023-10-02,18,7,Orange Permit,46
2023-10-02,18,7,Purple Permit,23
2023-10-02,18,7,Pay-By-Space,20
2023-10-02,18,20,Gold Permit,98
2023-10-02,18,20,Gold Permit,72
2023-10-02,18,20,Gold Permit,0
2023-10-02,18,20,Orange Permit,107
2023-10-02,18,20,Orange Permit,45
2023-10-02,18,20,Purple Permit,25
2023-10-02,18,20,Pay-By-Space,21
2023-10-02,18,32,Gold Permit,100
2023-10-02,18,32,Gold Permit,75
2023-10-02,18,32,Gold Permit,0
2023-10-02,18,32,Orange Permit,111
2023-10-02,18,32,Orange Permit,55
2023-10-02,18,32,Purple Permit,25
2023-10-02,18,32,Pay-By-Space,24
2023-10-02,18,46,Gold Permit,103
2023-10-02,18,46,Gold Permit,76
2023-10-02,18,46,Gold Permit,0
2023-10-02,18,46,Orange Permit,114
2023-10-02,18,46,Orange Permit,57
2023-10-02,18,46,Purple Permit,24
2023-10-02,18,46,Pay-By-Space,21
2023-10-02,19,34,Gold Permit,130
2023-10-02,19,34,Gold Permit,116
2023-10-02,19,34,Gold Permit,0
2023-10-02,19,34,Orange Permit,134
2023-10-02,19,34,Orange Permit,77
2023-10-02,19,34,Purple Permit,29
2023-10-02,19,34,Pay-By-Space,27
2023-10-02,20,37,Gold Permit,142
2023-10-02,20,37,Gold Permit,125
2023-10-02,20,37,Gold Permit,0
2023-10-02,20,37,Orange Permit,143
2023-10-02,20,37,Orange Permit,84
2023-10-02,20,37,Purple Permit,30
2023-10-02,20,37,Pay-By-Space,27
2023-10-02,21,7,Gold Permit,144
2023-10-02,21,7,Gold Permit,129
2023-10-02,21,7,Gold Permit,0
2023-10-02,21,7,Orange Permit,148
2023-10-02,21,7,Orange Permit,86
2023-10-02,21,7,Purple Permit,30
2023-10-02,21,7,Pay-By-Space,30
2023-10-02,21,27,Gold Permit,144
2023-10-02,21,27,Gold Permit,139
2023-10-02,21,27,Gold Permit,1
2023-10-02,21,27,Orange Permit,150
2023-10-02,21,27,Orange Permit,88
2023-10-02,21,27,Purple Permit,31
2023-10-02,21,27,Pay-By-Space,32
2023-10-02,21,35,Gold Permit,145
2023-10-02,21,35,Gold Permit,141
2023-10-02,21,35,Gold Permit,1
2023-10-02,21,35,Orange Permit,153
2023-10-02,21,35,Orange Permit,89
2023-10-02,21,35,Purple Permit,31
2023-10-02,21,35,Pay-By-Space,32
2023-10-02,21,46,Gold Permit,149
2023-10-02,21,46,Gold Permit,150
2023-10-02,21,46,Gold Permit,4
2023-10-02,21,46,Orange Permit,153
2023-10-02,21,46,Orange Permit,95
2023-10-02,21,46,Purple Permit,31
2023-10-02,21,46,Pay-By-Space,35
2023-10-02,22,7,Gold Permit,152
2023-10-02,22,7,Gold Permit,160
2023-10-02,22,7,Gold Permit,5
2023-10-02,22,7,Orange Permit,153
2023-10-02,22,7,Orange Permit,102
2023-10-02,22,7,Purple Permit,32
2023-10-02,22,7,Pay-By-Space,39
2023-10-02,22,21,Gold Permit,157
2023-10-02,22,21,Gold Permit,162
2023-10-02,22,21,Gold Permit,5
2023-10-02,22,21,Orange Permit,155
2023-10-02,22,21,Orange Permit,104
2023-10-02,22,21,Purple Permit,33
2023-10-02,22,21,Pay-By-Space,39
2023-10-02,22,32,Gold Permit,158
2023-10-02,22,32,Gold Permit,164
2023-10-02,22,32,Gold Permit,5
2023-10-02,22,32,Orange Permit,156
2023-10-02,22,32,Orange Permit,105
2023-10-02,22,32,Purple Permit,34
2023-10-02,22,32,Pay-By-Space,39
2023-10-02,22,47,Gold Permit,159
2023-10-02,22,47,Gold Permit,165
2023-10-02,22,47,Gold Permit,5
2023-10-02,22,47,Orange Permit,156
2023-10-02,22,47,Orange Permit,105
2023-10-02,22,47,Purple Permit,34
2023-10-02,22,47,Pay-By-Space,39
2023-10-02,23,8,Gold Permit,159
2023-10-02,23,8,Gold Permit,165
2023-10-02,23,8,Gold Permit,6
2023-10-02,23,8,Orange Permit,157
2023-10-02,23,8,Orange Permit,107
2023-10-02,23,8,Purple Permit,34
2023-10-02,23,8,Pay-By-Space,39
2023-10-02,23,25,Gold Permit,160
2023-10-02,23,25,Gold Permit,164
2023-10-02,23,25,Gold Permit,6
2023-10-02,23,25,Orange Permit,157
2023-10-02,23,25,Orange Permit,108
2023-10-02,23,25,Purple Permit,34
2023-10-02,23,25,Pay-By-Space,37
2023-10-02,23,33,Gold Permit,160
2023-10-02,23,33,Gold Permit,163
2023-10-02,23,33,Gold Permit,6
2023-10-02,23,33,Orange Permit,157
2023-10-02,23,33,Orange Permit,108
2023-10-02,23,33,Purple Permit,34
2023-10-02,23,33,Pay-By-Space,37
2023-10-02,23,47,Gold Permit,162
2023-10-02,23,47,Gold Permit,165
2023-10-02,23,47,Gold Permit,6
2023-10-02,23,47,Orange Permit,157
2023-10-02,23,47,Orange Permit,108
2023-10-02,23,47,Purple Permit,34
2023-10-02,23,47,Pay-By-Space,39
2023-10-09,0,7,Gold Permit,165
2023-10-09,0,7,Gold Permit,168
2023-10-09,0,7,Gold Permit,7
2023-10-09,0,7,Orange Permit,158
2023-10-09,0,7,Orange Permit,109
2023-10-09,0,7,Purple Permit,36
2023-10-09,0,7,Pay-By-Space,28
2023-10-09,0,24,Gold Permit,165
2023-10-09,0,24,Gold Permit,168
2023-10-09,0,24,Gold Permit,7
2023-10-09,0,24,Orange Permit,158
2023-10-09,0,24,Orange Permit,109
2023-10-09,0,24,Purple Permit,36
2023-10-09,0,24,Pay-By-Space,28
2023-10-09,0,32,Gold Permit,165
2023-10-09,0,32,Gold Permit,168
2023-10-09,0,32,Gold Permit,7
2023-10-09,0,32,Orange Permit,158
2023-10-09,0,32,Orange Permit,109
2023-10-09,0,32,Purple Permit,36
2023-10-09,0,32,Pay-By-Space,28
2023-10-09,0,47,Gold Permit,165
2023-10-09,0,47,Gold Permit,168
2023-10-09,0,47,Gold Permit,7
2023-10-09,0,47,Orange Permit,158
2023-10-09,0,47,Orange Permit,109
2023-10-09,0,47,Purple Permit,36
2023-10-09,0,47,Pay-By-Space,28
2023-10-09,1,10,Gold Permit,165
2023-10-09,1,10,Gold Permit,168
2023-10-09,1,10,Gold Permit,7
2023-10-09,1,10,Orange Permit,158
2023-10-09,1,10,Orange Permit,108
2023-10-09,1,10,Purple Permit,36
2023-10-09,1,10,Pay-By-Space,28
2023-10-09,1,28,Gold Permit,165
2023-10-09,1,28,Gold Permit,168
2023-10-09,1,28,Gold Permit,7
2023-10-09,1,28,Orange Permit,158
2023-10-09,1,28,Orange Permit,109
2023-10-09,1,28,Purple Permit,36
2023-10-09,1,28,Pay-By-Space,28
2023-10-09,1,37,Gold Permit,165
2023-10-09,1,37,Gold Permit,168
2023-10-09,1,37,Gold Permit,7
2023-10-09,1,37,Orange Permit,158
2023-10-09,1,37,Orange Permit,109
2023-10-09,1,37,Purple Permit,36
2023-10-09,1,37,Pay-By-Space,28
2023-10-09,1,46,Gold Permit,165
2023-10-09,1,46,Gold Permit,168
2023-10-09,1,46,Gold Permit,7
2023-10-09,1,46,Orange Permit,158
2023-10-09,1,46,Orange Permit,109
2023-10-09,1,46,Purple Permit,36
2023-10-09,1,46,Pay-By-Space,28
2023-10-09,2,7,Gold Permit,165
2023-10-09,2,7,Gold Permit,168
2023-10-09,2,7,Gold Permit,7
2023-10-09,2,7,Orange Permit,158
2023-10-09,2,7,Orange Permit,109
2023-10-09,2,7,Purple Permit,36
2023-10-09,2,7,Pay-By-Space,28
2023-10-09,2,20,Gold Permit,165
2023-10-09,2,20,Gold Permit,168
2023-10-09,2,20,Gold Permit,7
2023-10-09,2,20,Orange Permit,158
2023-10-09,2,20,Orange Permit,109
2023-10-09,2,20,Purple Permit,36
2023-10-09,2,20,Pay-By-Space,28
2023-10-09,2,32,Gold Permit,165
2023-10-09,2,32,Gold Permit,168
2023-10-09,2,32,Gold Permit,7
2023-10-09,2,32,Orange Permit,158
2023-10-09,2,32,Orange Permit,109
2023-10-09,2,32,Purple Permit,36
2023-10-09,2,32,Pay-By-Space,28
2023-10-09,2,47,Gold Permit,165
2023-10-09,2,47,Gold Permit,168
2023-10-09,2,47,Gold Permit,7
2023-10-09,2,47,Orange Permit,158
2023-10-09,2,47,Orange Permit,109
2023-10-09,2,47,Purple Permit,36
2023-10-09,2,47,Pay-By-Space,28
2023-10-09,3,10,Gold Permit,165
2023-10-09,3,10,Gold Permit,168
2023-10-09,3,10,Gold Permit,7
2023-10-09,3,10,Orange Permit,158
2023-10-09,3,10,Orange Permit,109
2023-10-09,3,10,Purple Permit,36
2023-10-09,3,10,Pay-By-Space,28
2023-10-09,3,28,Gold Permit,165
2023-10-09,3,28,Gold Permit,168
2023-10-09,3,28,Gold Permit,7
2023-10-09,3,28,Orange Permit,158
2023-10-09,3,28,Orange Permit,109
2023-10-09,3,28,Purple Permit,36
2023-10-09,3,28,Pay-By-Space,28
2023-10-09,3,37,Gold Permit,165
2023-10-09,3,37,Gold Permit,168
2023-10-09,3,37,Gold Permit,7
