Date,Hour,Minute,Permit Type,Spaces Left
2023-10-09,3,37,Orange Permit,158
2023-10-09,3,37,Orange Permit,109
2023-10-09,3,37,Purple Permit,36
2023-10-09,3,37,Pay-By-Space,28
2023-10-09,3,47,Gold Permit,165
2023-10-09,3,47,Gold Permit,168
2023-10-09,3,47,Gold Permit,7
2023-10-09,3,47,Orange Permit,158
2023-10-09,3,47,Orange Permit,109
2023-10-09,3,47,Purple Permit,36
2023-10-09,3,47,Pay-By-Space,28
2023-10-09,4,8,Gold Permit,165
2023-10-09,4,8,Gold Permit,168
2023-10-09,4,8,Gold Permit,7
2023-10-09,4,8,Orange Permit,158
2023-10-09,4,8,Orange Permit,109
2023-10-09,4,8,Purple Permit,36
2023-10-09,4,8,Pay-By-Space,28
2023-10-09,4,23,Gold Permit,165
2023-10-09,4,23,Gold Permit,168
2023-10-09,4,23,Gold Permit,7
2023-10-09,4,23,Orange Permit,158
2023-10-09,4,23,Orange Permit,109
2023-10-09,4,23,Purple Permit,36
2023-10-09,4,23,Pay-By-Space,28
2023-10-09,4,32,Gold Permit,165
2023-10-09,4,32,Gold Permit,168
2023-10-09,4,32,Gold Permit,7
2023-10-09,4,32,Orange Permit,158
2023-10-09,4,32,Orange Permit,109
2023-10-09,4,32,Purple Permit,36
2023-10-09,4,32,Pay-By-Space,28
2023-10-09,4,47,Gold Permit,165
2023-10-09,4,47,Gold Permit,168
2023-10-09,4,47,Gold Permit,7
2023-10-09,4,47,Orange Permit,158
2023-10-09,4,47,Orange Permit,109
2023-10-09,4,47,Purple Permit,36
2023-10-09,4,47,Pay-By-Space,28
2023-10-09,5,8,Gold Permit,165
2023-10-09,5,8,Gold Permit,168
2023-10-09,5,8,Gold Permit,7
2023-10-09,5,8,Orange Permit,158
2023-10-09,5,8,Orange Permit,109
2023-10-09,5,8,Purple Permit,36
2023-10-09,5,8,Pay-By-Space,28
2023-10-09,5,29,Gold Permit,165
2023-10-09,5,29,Gold Permit,166
2023-10-09,5,29,Gold Permit,7
2023-10-09,5,29,Orange Permit,158
2023-10-09,5,29,Orange Permit,109
2023-10-09,5,29,Purple Permit,36
2023-10-09,5,29,Pay-By-Space,28
2023-10-09,5,38,Gold Permit,165
2023-10-09,5,38,Gold Permit,166
2023-10-09,5,38,Gold Permit,7
2023-10-09,5,38,Orange Permit,158
2023-10-09,5,38,Orange Permit,109
2023-10-09,5,38,Purple Permit,36
2023-10-09,5,38,Pay-By-Space,28
2023-10-09,5,47,Gold Permit,165
2023-10-09,5,47,Gold Permit,166
2023-10-09,5,47,Gold Permit,6
2023-10-09,5,47,Orange Permit,158
2023-10-09,5,47,Orange Permit,109
2023-10-09,5,47,Purple Permit,36
2023-10-09,5,47,Pay-By-Space,28
2023-10-09,6,6,Gold Permit,165
2023-10-09,6,6,Gold Permit,165
2023-10-09,6,6,Gold Permit,6
2023-10-09,6,6,Orange Permit,158
2023-10-09,6,6,Orange Permit,109
2023-10-09,6,6,Purple Permit,36
2023-10-09,6,6,Pay-By-Space,28
2023-10-09,6,19,Gold Permit,165
2023-10-09,6,19,Gold Permit,165
2023-10-09,6,19,Gold Permit,6
2023-10-09,6,19,Orange Permit,158
2023-10-09,6,19,Orange Permit,108
2023-10-09,6,19,Purple Permit,35
2023-10-09,6,19,Pay-By-Space,28
2023-10-09,6,32,Gold Permit,164
2023-10-09,6,32,Gold Permit,165
2023-10-09,6,32,Gold Permit,5
2023-10-09,6,32,Orange Permit,158
2023-10-09,6,32,Orange Permit,108
2023-10-09,6,32,Purple Permit,35
2023-10-09,6,32,Pay-By-Space,28
2023-10-09,6,47,Gold Permit,164
2023-10-09,6,47,Gold Permit,164
2023-10-09,6,47,Gold Permit,5
2023-10-09,6,47,Orange Permit,158
2023-10-09,6,47,Orange Permit,107
2023-10-09,6,47,Purple Permit,35
2023-10-09,6,47,Pay-By-Space,28
2023-10-09,7,15,Gold Permit,164
2023-10-09,7,15,Gold Permit,161
2023-10-09,7,15,Gold Permit,0
2023-10-09,7,15,Orange Permit,158
2023-10-09,7,15,Orange Permit,102
2023-10-09,7,15,Purple Permit,35
2023-10-09,7,15,Pay-By-Space,27
2023-10-09,7,45,Gold Permit,164
2023-10-09,7,45,Gold Permit,145
2023-10-09,7,45,Gold Permit,0
2023-10-09,7,45,Orange Permit,158
2023-10-09,7,45,Orange Permit,83
2023-10-09,7,45,Purple Permit,32
2023-10-09,7,45,Pay-By-Space,27
2023-10-09,8,12,Gold Permit,165
2023-10-09,8,12,Gold Permit,107
2023-10-09,8,12,Gold Permit,0
2023-10-09,8,12,Orange Permit,157
2023-10-09,8,12,Orange Permit,63
2023-10-09,8,12,Purple Permit,29
2023-10-09,8,12,Pay-By-Space,27
2023-10-09,8,28,Gold Permit,165
2023-10-09,8,28,Gold Permit,66
2023-10-09,8,28,Gold Permit,0
2023-10-09,8,28,Orange Permit,157
2023-10-09,8,28,Orange Permit,43
2023-10-09,8,28,Purple Permit,28
2023-10-09,8,28,Pay-By-Space,23
2023-10-09,8,35,Gold Permit,165
2023-10-09,8,35,Gold Permit,50
2023-10-09,8,35,Gold Permit,0
2023-10-09,8,35,Orange Permit,156
2023-10-09,8,35,Orange Permit,36
2023-10-09,8,35,Purple Permit,27
2023-10-09,8,35,Pay-By-Space,23
2023-10-09,8,46,Gold Permit,165
2023-10-09,8,46,Gold Permit,22
2023-10-09,8,46,Gold Permit,0
2023-10-09,8,46,Orange Permit,151
2023-10-09,8,46,Orange Permit,25
2023-10-09,8,46,Purple Permit,24
2023-10-09,8,46,Pay-By-Space,21
2023-10-09,9,7,Gold Permit,153
2023-10-09,9,7,Gold Permit,0
2023-10-09,9,7,Gold Permit,0
2023-10-09,9,7,Orange Permit,145
2023-10-09,9,7,Orange Permit,14
2023-10-09,9,7,Purple Permit,23
2023-10-09,9,7,Pay-By-Space,20
2023-10-09,9,26,Gold Permit,137
2023-10-09,9,26,Gold Permit,0
2023-10-09,9,26,Gold Permit,0
2023-10-09,9,26,Orange Permit,141
2023-10-09,9,26,Orange Permit,4
2023-10-09,9,26,Purple Permit,21
2023-10-09,9,26,Pay-By-Space,19
2023-10-09,9,35,Gold Permit,126
2023-10-09,9,35,Gold Permit,0
2023-10-09,9,35,Gold Permit,0
2023-10-09,9,35,Orange Permit,135
2023-10-09,9,35,Orange Permit,2
2023-10-09,9,35,Purple Permit,18
2023-10-09,9,35,Pay-By-Space,18
2023-10-09,9,47,Gold Permit,101
2023-10-09,9,47,Gold Permit,0
2023-10-09,9,47,Gold Permit,0
2023-10-09,9,47,Orange Permit,111
2023-10-09,9,47,Orange Permit,4
2023-10-09,9,47,Purple Permit,19
2023-10-09,9,47,Pay-By-Space,19
2023-10-09,10,7,Gold Permit,77
2023-10-09,10,7,Gold Permit,0
2023-10-09,10,7,Gold Permit,0
2023-10-09,10,7,Orange Permit,82
2023-10-09,10,7,Orange Permit,3
2023-10-09,10,7,Purple Permit,15
2023-10-09,10,7,Pay-By-Space,11
2023-10-09,10,23,Gold Permit,69
2023-10-09,10,23,Gold Permit,0
2023-10-09,10,23,Gold Permit,0
2023-10-09,10,23,Orange Permit,72
2023-10-09,10,23,Orange Permit,0
2023-10-09,10,23,Purple Permit,15
2023-10-09,10,23,Pay-By-Space,9
2023-10-09,10,32,Gold Permit,66
2023-10-09,10,32,Gold Permit,0
2023-10-09,10,32,Gold Permit,0
2023-10-09,10,32,Orange Permit,69
2023-10-09,10,32,Orange Permit,1
2023-10-09,10,32,Purple Permit,14
2023-10-09,10,32,Pay-By-Space,6
2023-10-09,10,47,Gold Permit,58
2023-10-09,10,47,Gold Permit,0
2023-10-09,10,47,Gold Permit,0
2023-10-09,10,47,Orange Permit,59
2023-10-09,10,47,Orange Permit,4
2023-10-09,10,47,Purple Permit,13
2023-10-09,10,47,Pay-By-Space,8
2023-10-09,11,9,Gold Permit,46
2023-10-09,11,9,Gold Permit,0
2023-10-09,11,9,Gold Permit,0
2023-10-09,11,9,Orange Permit,39
2023-10-09,11,9,Orange Permit,1
2023-10-09,11,9,Purple Permit,12
2023-10-09,11,9,Pay-By-Space,9
2023-10-09,11,28,Gold Permit,42
2023-10-09,11,28,Gold Permit,0
2023-10-09,11,28,Gold Permit,0
2023-10-09,11,28,Orange Permit,35
2023-10-09,11,28,Orange Permit,1
2023-10-09,11,28,Purple Permit,11
2023-10-09,11,28,Pay-By-Space,7
2023-10-09,11,38,Gold Permit,43
2023-10-09,11,38,Gold Permit,0
2023-10-09,11,38,Gold Permit,0
2023-10-09,11,38,Orange Permit,37
2023-10-09,11,38,Orange Permit,0
2023-10-09,11,38,Purple Permit,11
2023-10-09,11,38,Pay-By-Space,4
2023-10-09,11,47,Gold Permit,39
2023-10-09,11,47,Gold Permit,0
2023-10-09,11,47,Gold Permit,0
2023-10-09,11,47,Orange Permit,28
2023-10-09,11,47,Orange Permit,0
2023-10-09,11,47,Purple Permit,13
2023-10-09,11,47,Pay-By-Space,4
2023-10-09,12,7,Gold Permit,41
2023-10-09,12,7,Gold Permit,0
2023-10-09,12,7,Gold Permit,0
2023-10-09,12,7,Orange Permit,33
2023-10-09,12,7,Orange Permit,1
2023-10-09,12,7,Purple Permit,10
2023-10-09,12,7,Pay-By-Space,8
2023-10-09,12,23,Gold Permit,41
2023-10-09,12,23,Gold Permit,0
2023-10-09,12,23,Gold Permit,0
2023-10-09,12,23,Orange Permit,31
2023-10-09,12,23,Orange Permit,3
2023-10-09,12,23,Purple Permit,9
2023-10-09,12,23,Pay-By-Space,6
2023-10-09,12,32,Gold Permit,39
2023-10-09,12,32,Gold Permit,0
2023-10-09,12,32,Gold Permit,0
2023-10-09,12,32,Orange Permit,28
2023-10-09,12,32,Orange Permit,4
2023-10-09,12,32,Purple Permit,8
2023-10-09,12,32,Pay-By-Space,4
2023-10-09,12,47,Gold Permit,29
2023-10-09,12,47,Gold Permit,0
2023-10-09,12,47,Gold Permit,0
2023-10-09,12,47,Orange Permit,25
2023-10-09,12,47,Orange Permit,3
2023-10-09,12,47,Purple Permit,8
2023-10-09,12,47,Pay-By-Space,4
2023-10-09,13,9,Gold Permit,39
2023-10-09,13,9,Gold Permit,6
2023-10-09,13,9,Gold Permit,0
2023-10-09,13,9,Orange Permit,12
2023-10-09,13,9,Orange Permit,3
2023-10-09,13,9,Purple Permit,4
2023-10-09,13,9,Pay-By-Space,3
2023-10-09,13,27,Gold Permit,44
2023-10-09,13,27,Gold Permit,7
2023-10-09,13,27,Gold Permit,0
2023-10-09,13,27,Orange Permit,15
2023-10-09,13,27,Orange Permit,2
2023-10-09,13,27,Purple Permit,4
2023-10-09,13,27,Pay-By-Space,5
2023-10-09,13,35,Gold Permit,44
2023-10-09,13,35,Gold Permit,6
2023-10-09,13,35,Gold Permit,0
2023-10-09,13,35,Orange Permit,18
2023-10-09,13,35,Orange Permit,0
2023-10-09,13,35,Purple Permit,2
2023-10-09,13,35,Pay-By-Space,5
2023-10-09,13,47,Gold Permit,47
2023-10-09,13,47,Gold Permit,0
2023-10-09,13,47,Gold Permit,0
2023-10-09,13,47,Orange Permit,9
2023-10-09,13,47,Orange Permit,4
2023-10-09,13,47,Purple Permit,2
2023-10-09,13,47,Pay-By-Space,2
2023-10-09,14,5,Gold Permit,47
2023-10-09,14,5,Gold Permit,4
2023-10-09,14,5,Gold Permit,0
2023-10-09,14,5,Orange Permit,16
2023-10-09,14,5,Orange Permit,9
2023-10-09,14,5,Purple Permit,3
2023-10-09,14,5,Pay-By-Space,6
2023-10-09,14,17,Gold Permit,45
2023-10-09,14,17,Gold Permit,0
2023-10-09,14,17,Gold Permit,0
2023-10-09,14,17,Orange Permit,17
2023-10-09,14,17,Orange Permit,9
2023-10-09,14,17,Purple Permit,1
2023-10-09,14,17,Pay-By-Space,6
2023-10-09,14,32,Gold Permit,53
2023-10-09,14,32,Gold Permit,0
2023-10-09,14,32,Gold Permit,0
2023-10-09,14,32,Orange Permit,24
2023-10-09,14,32,Orange Permit,6
2023-10-09,14,32,Purple Permit,1
2023-10-09,14,32,Pay-By-Space,6
2023-10-09,14,47,Gold Permit,53
2023-10-09,14,47,Gold Permit,0
2023-10-09,14,47,Gold Permit,0
2023-10-09,14,47,Orange Permit,28
2023-10-09,14,47,Orange Permit,6
2023-10-09,14,47,Purple Permit,3
2023-10-09,14,47,Pay-By-Space,3
2023-10-09,15,7,Gold Permit,65
2023-10-09,15,7,Gold Permit,7
2023-10-09,15,7,Gold Permit,0
2023-10-09,15,7,Orange Permit,43
2023-10-09,15,7,Orange Permit,10
2023-10-09,15,7,Purple Permit,3
2023-10-09,15,7,Pay-By-Space,6
2023-10-09,15,21,Gold Permit,69
2023-10-09,15,21,Gold Permit,13
2023-10-09,15,21,Gold Permit,0
2023-10-09,15,21,Orange Permit,50
2023-10-09,15,21,Orange Permit,11
2023-10-09,15,21,Purple Permit,3
2023-10-09,15,21,Pay-By-Space,9
2023-10-09,15,32,Gold Permit,69
2023-10-09,15,32,Gold Permit,16
2023-10-09,15,32,Gold Permit,0
2023-10-09,15,32,Orange Permit,53
2023-10-09,15,32,Orange Permit,13
2023-10-09,15,32,Purple Permit,7
2023-10-09,15,32,Pay-By-Space,9
2023-10-09,15,47,Gold Permit,72
2023-10-09,15,47,Gold Permit,14
2023-10-09,15,47,Gold Permit,0
2023-10-09,15,47,Orange Permit,59
2023-10-09,15,47,Orange Permit,11
2023-10-09,15,47,Purple Permit,9
2023-10-09,15,47,Pay-By-Space,8
2023-10-09,16,6,Gold Permit,86
2023-10-09,16,6,Gold Permit,21
2023-10-09,16,6,Gold Permit,0
2023-10-09,16,6,Orange Permit,73
2023-10-09,16,6,Orange Permit,17
2023-10-09,16,6,Purple Permit,11
2023-10-09,16,6,Pay-By-Space,9
2023-10-09,16,18,Gold Permit,87
2023-10-09,16,18,Gold Permit,25
2023-10-09,16,18,Gold Permit,0
2023-10-09,16,18,Orange Permit,79
2023-10-09,16,18,Orange Permit,22
2023-10-09,16,18,Purple Permit,12
2023-10-09,16,18,Pay-By-Space,11
2023-10-09,16,32,Gold Permit,90
2023-10-09,16,32,Gold Permit,29
2023-10-09,16,32,Gold Permit,0
2023-10-09,16,32,Orange Permit,80
2023-10-09,16,32,Orange Permit,21
2023-10-09,16,32,Purple Permit,13
2023-10-09,16,32,Pay-By-Space,12
2023-10-09,16,47,Gold Permit,91
2023-10-09,16,47,Gold Permit,29
2023-10-09,16,47,Gold Permit,0
2023-10-09,16,47,Orange Permit,84
2023-10-09,16,47,Orange Permit,25
2023-10-09,16,47,Purple Permit,12
2023-10-09,16,47,Pay-By-Space,14
2023-10-09,17,6,Gold Permit,101
2023-10-09,17,6,Gold Permit,48
2023-10-09,17,6,Gold Permit,0
2023-10-09,17,6,Orange Permit,90
2023-10-09,17,6,Orange Permit,33
2023-10-09,17,6,Purple Permit,14
2023-10-09,17,6,Pay-By-Space,18
2023-10-09,17,24,Gold Permit,112
2023-10-09,17,24,Gold Permit,63
2023-10-09,17,24,Gold Permit,0
2023-10-09,17,24,Orange Permit,94
2023-10-09,17,24,Orange Permit,40
2023-10-09,17,24,Purple Permit,16
2023-10-09,17,24,Pay-By-Space,19
2023-10-09,17,32,Gold Permit,115
2023-10-09,17,32,Gold Permit,69
2023-10-09,17,32,Gold Permit,0
2023-10-09,17,32,Orange Permit,100
2023-10-09,17,32,Orange Permit,43
2023-10-09,17,32,Purple Permit,16
2023-10-09,17,32,Pay-By-Space,20
2023-10-09,17,46,Gold Permit,121
2023-10-09,17,46,Gold Permit,70
2023-10-09,17,46,Gold Permit,0
2023-10-09,17,46,Orange Permit,103
2023-10-09,17,46,Orange Permit,42
2023-10-09,17,46,Purple Permit,18
2023-10-09,17,46,Pay-By-Space,19
2023-10-09,18,7,Gold Permit,129
2023-10-09,18,7,Gold Permit,83
2023-10-09,18,7,Gold Permit,0
2023-10-09,18,7,Orange Permit,110
2023-10-09,18,7,Orange Permit,43
2023-10-09,18,7,Purple Permit,21
2023-10-09,18,7,Pay-By-Space,17
2023-10-09,18,20,Gold Permit,131
2023-10-09,18,20,Gold Permit,85
2023-10-09,18,20,Gold Permit,0
2023-10-09,18,20,Orange Permit,111
2023-10-09,18,20,Orange Permit,48
2023-10-09,18,20,Purple Permit,25
2023-10-09,18,20,Pay-By-Space,17
2023-10-09,18,32,Gold Permit,131
2023-10-09,18,32,Gold Permit,85
2023-10-09,18,32,Gold Permit,0
2023-10-09,18,32,Orange Permit,118
2023-10-09,18,32,Orange Permit,47
2023-10-09,18,32,Purple Permit,25
2023-10-09,18,32,Pay-By-Space,17
2023-10-09,18,47,Gold Permit,138
2023-10-09,18,47,Gold Permit,89
2023-10-09,18,47,Gold Permit,0
2023-10-09,18,47,Orange Permit,117
2023-10-09,18,47,Orange Permit,50
2023-10-09,18,47,Purple Permit,26
2023-10-09,18,47,Pay-By-Space,18
2023-10-09,19,33,Gold Permit,154
2023-10-09,19,33,Gold Permit,126
2023-10-09,19,33,Gold Permit,3
2023-10-09,19,33,Orange Permit,130
2023-10-09,19,33,Orange Permit,78
2023-10-09,19,33,Purple Permit,31
2023-10-09,19,33,Pay-By-Space,22
2023-10-09,20,36,Gold Permit,165
2023-10-09,20,36,Gold Permit,138
2023-10-09,20,36,Gold Permit,4
2023-10-09,20,36,Orange Permit,141
2023-10-09,20,36,Orange Permit,91
2023-10-09,20,36,Purple Permit,32
2023-10-09,20,36,Pay-By-Space,23
2023-10-09,21,6,Gold Permit,165
2023-10-09,21,6,Gold Permit,141
2023-10-09,21,6,Gold Permit,5
2023-10-09,21,6,Orange Permit,148
2023-10-09,21,6,Orange Permit,98
2023-10-09,21,6,Purple Permit,34
2023-10-09,21,6,Pay-By-Space,23
2023-10-09,21,27,Gold Permit,165
2023-10-09,21,27,Gold Permit,143
2023-10-09,21,27,Gold Permit,5
2023-10-09,21,27,Orange Permit,153
2023-10-09,21,27,Orange Permit,100
2023-10-09,21,27,Purple Permit,34
2023-10-09,21,27,Pay-By-Space,23
2023-10-09,21,35,Gold Permit,165
2023-10-09,21,35,Gold Permit,144
2023-10-09,21,35,Gold Permit,5
2023-10-09,21,35,Orange Permit,153
2023-10-09,21,35,Orange Permit,100
2023-10-09,21,35,Purple Permit,34
2023-10-09,21,35,Pay-By-Space,26
2023-10-09,21,47,Gold Permit,165
2023-10-09,21,47,Gold Permit,149
2023-10-09,21,47,Gold Permit,7
2023-10-09,21,47,Orange Permit,155
2023-10-09,21,47,Orange Permit,102
2023-10-09,21,47,Purple Permit,35
2023-10-09,21,47,Pay-By-Space,26
2023-10-09,22,7,Gold Permit,165
2023-10-09,22,7,Gold Permit,155
2023-10-09,22,7,Gold Permit,7
2023-10-09,22,7,Orange Permit,155
2023-10-09,22,7,Orange Permit,104
2023-10-09,22,7,Purple Permit,35
2023-10-09,22,7,Pay-By-Space,27
2023-10-09,22,21,Gold Permit,165
2023-10-09,22,21,Gold Permit,157
2023-10-09,22,21,Gold Permit,7
2023-10-09,22,21,Orange Permit,155
2023-10-09,22,21,Orange Permit,104
2023-10-09,22,21,Purple Permit,36
2023-10-09,22,21,Pay-By-Space,27
2023-10-09,22,32,Gold Permit,165
2023-10-09,22,32,Gold Permit,157
2023-10-09,22,32,Gold Permit,7
2023-10-09,22,32,Orange Permit,155
2023-10-09,22,32,Orange Permit,104
2023-10-09,22,32,Purple Permit,36
2023-10-09,22,32,Pay-By-Space,28
2023-10-09,22,46,Gold Permit,165
2023-10-09,22,46,Gold Permit,161
2023-10-09,22,46,Gold Permit,7
2023-10-09,22,46,Orange Permit,157
2023-10-09,22,46,Orange Permit,105
2023-10-09,22,46,Purple Permit,35
2023-10-09,22,46,Pay-By-Space,28
2023-10-09,23,8,Gold Permit,165
2023-10-09,23,8,Gold Permit,166
2023-10-09,23,8,Gold Permit,7
2023-10-09,23,8,Orange Permit,157
2023-10-09,23,8,Orange Permit,107
2023-10-09,23,8,Purple Permit,35
2023-10-09,23,8,Pay-By-Space,29
2023-10-09,23,25,Gold Permit,165
2023-10-09,23,25,Gold Permit,167
2023-10-09,23,25,Gold Permit,7
2023-10-09,23,25,Orange Permit,157
2023-10-09,23,25,Orange Permit,107
2023-10-09,23,25,Purple Permit,35
2023-10-09,23,25,Pay-By-Space,29
2023-10-09,23,33,Gold Permit,165
2023-10-09,23,33,Gold Permit,167
2023-10-09,23,33,Gold Permit,7
2023-10-09,23,33,Orange Permit,157
2023-10-09,23,33,Orange Permit,107
2023-10-09,23,33,Purple Permit,36
2023-10-09,23,33,Pay-By-Space,29
2023-10-09,23,47,Gold Permit,165
2023-10-09,23,47,Gold Permit,167
2023-10-09,23,47,Gold Permit,7
2023-10-09,23,47,Orange Permit,157
2023-10-09,23,47,Orange Permit,107
2023-10-09,23,47,Purple Permit,36
2023-10-09,23,47,Pay-By-Space,29
2023-10-16,0,7,Gold Permit,165
2023-10-16,0,7,Gold Permit,168
2023-10-16,0,7,Gold Permit,7
2023-10-16,0,7,Orange Permit,157
2023-10-16,0,7,Orange Permit,109
2023-10-16,0,7,Purple Permit,36
2023-10-16,0,7,Pay-By-Space,28
2023-10-16,0,24,Gold Permit,165
2023-10-16,0,24,Gold Permit,168
2023-10-16,0,24,Gold Permit,7
2023-10-16,0,24,Orange Permit,157
2023-10-16,0,24,Orange Permit,110
2023-10-16,0,24,Purple Permit,36
2023-10-16,0,24,Pay-By-Space,28
2023-10-16,0,32,Gold Permit,165
2023-10-16,0,32,Gold Permit,168
2023-10-16,0,32,Gold Permit,7
2023-10-16,0,32,Orange Permit,157
2023-10-16,0,32,Orange Permit,110
2023-10-16,0,32,Purple Permit,36
2023-10-16,0,32,Pay-By-Space,28
2023-10-16,0,47,Gold Permit,165
2023-10-16,0,47,Gold Permit,168
2023-10-16,0,47,Gold Permit,7
2023-10-16,0,47,Orange Permit,157
