Date,Hour,Minute,Permit Type,Spaces Left
2023-10-16,0,47,Orange Permit,110
2023-10-16,0,47,Purple Permit,36
2023-10-16,0,47,Pay-By-Space,28
2023-10-16,1,11,Gold Permit,165
2023-10-16,1,11,Gold Permit,168
2023-10-16,1,11,Gold Permit,7
2023-10-16,1,11,Orange Permit,157
2023-10-16,1,11,Orange Permit,110
2023-10-16,1,11,Purple Permit,36
2023-10-16,1,11,Pay-By-Space,28
2023-10-16,1,28,Gold Permit,165
2023-10-16,1,28,Gold Permit,168
2023-10-16,1,28,Gold Permit,7
2023-10-16,1,28,Orange Permit,157
2023-10-16,1,28,Orange Permit,110
2023-10-16,1,28,Purple Permit,36
2023-10-16,1,28,Pay-By-Space,28
2023-10-16,1,38,Gold Permit,165
2023-10-16,1,38,Gold Permit,168
2023-10-16,1,38,Gold Permit,7
2023-10-16,1,38,Orange Permit,157
2023-10-16,1,38,Orange Permit,110
2023-10-16,1,38,Purple Permit,36
2023-10-16,1,38,Pay-By-Space,28
2023-10-16,1,47,Gold Permit,165
2023-10-16,1,47,Gold Permit,168
2023-10-16,1,47,Gold Permit,7
2023-10-16,1,47,Orange Permit,157
2023-10-16,1,47,Orange Permit,110
2023-10-16,1,47,Purple Permit,36
2023-10-16,1,47,Pay-By-Space,28
2023-10-16,2,7,Gold Permit,165
2023-10-16,2,7,Gold Permit,168
2023-10-16,2,7,Gold Permit,7
2023-10-16,2,7,Orange Permit,157
2023-10-16,2,7,Orange Permit,110
2023-10-16,2,7,Purple Permit,36
2023-10-16,2,7,Pay-By-Space,28
2023-10-16,2,20,Gold Permit,165
2023-10-16,2,20,Gold Permit,168
2023-10-16,2,20,Gold Permit,7
2023-10-16,2,20,Orange Permit,157
2023-10-16,2,20,Orange Permit,110
2023-10-16,2,20,Purple Permit,36
2023-10-16,2,20,Pay-By-Space,28
2023-10-16,2,32,Gold Permit,165
2023-10-16,2,32,Gold Permit,168
2023-10-16,2,32,Gold Permit,7
2023-10-16,2,32,Orange Permit,157
2023-10-16,2,32,Orange Permit,110
2023-10-16,2,32,Purple Permit,36
2023-10-16,2,32,Pay-By-Space,28
2023-10-16,2,47,Gold Permit,165
2023-10-16,2,47,Gold Permit,168
2023-10-16,2,47,Gold Permit,7
2023-10-16,2,47,Orange Permit,157
2023-10-16,2,47,Orange Permit,110
2023-10-16,2,47,Purple Permit,36
2023-10-16,2,47,Pay-By-Space,28
2023-10-16,3,10,Gold Permit,165
2023-10-16,3,10,Gold Permit,168
2023-10-16,3,10,Gold Permit,7
2023-10-16,3,10,Orange Permit,157
2023-10-16,3,10,Orange Permit,110
2023-10-16,3,10,Purple Permit,36
2023-10-16,3,10,Pay-By-Space,28
2023-10-16,3,28,Gold Permit,165
2023-10-16,3,28,Gold Permit,168
2023-10-16,3,28,Gold Permit,7
2023-10-16,3,28,Orange Permit,157
2023-10-16,3,28,Orange Permit,110
2023-10-16,3,28,Purple Permit,36
2023-10-16,3,28,Pay-By-Space,28
2023-10-16,3,36,Gold Permit,165
2023-10-16,3,36,Gold Permit,168
2023-10-16,3,36,Gold Permit,7
2023-10-16,3,36,Orange Permit,157
2023-10-16,3,36,Orange Permit,110
2023-10-16,3,36,Purple Permit,36
2023-10-16,3,36,Pay-By-Space,28
2023-10-16,3,47,Gold Permit,165
2023-10-16,3,47,Gold Permit,168
2023-10-16,3,47,Gold Permit,7
2023-10-16,3,47,Orange Permit,157
2023-10-16,3,47,Orange Permit,110
2023-10-16,3,47,Purple Permit,36
2023-10-16,3,47,Pay-By-Space,28
2023-10-16,4,8,Gold Permit,165
2023-10-16,4,8,Gold Permit,168
2023-10-16,4,8,Gold Permit,7
2023-10-16,4,8,Orange Permit,157
2023-10-16,4,8,Orange Permit,110
2023-10-16,4,8,Purple Permit,36
2023-10-16,4,8,Pay-By-Space,28
2023-10-16,4,22,Gold Permit,165
2023-10-16,4,22,Gold Permit,168
2023-10-16,4,22,Gold Permit,7
2023-10-16,4,22,Orange Permit,157
2023-10-16,4,22,Orange Permit,110
2023-10-16,4,22,Purple Permit,36
2023-10-16,4,22,Pay-By-Space,29
2023-10-16,4,32,Gold Permit,165
2023-10-16,4,32,Gold Permit,168
2023-10-16,4,32,Gold Permit,7
2023-10-16,4,32,Orange Permit,157
2023-10-16,4,32,Orange Permit,110
2023-10-16,4,32,Purple Permit,36
2023-10-16,4,32,Pay-By-Space,29
2023-10-16,4,46,Gold Permit,165
2023-10-16,4,46,Gold Permit,168
2023-10-16,4,46,Gold Permit,7
2023-10-16,4,46,Orange Permit,157
2023-10-16,4,46,Orange Permit,110
2023-10-16,4,46,Purple Permit,36
2023-10-16,4,46,Pay-By-Space,29
2023-10-16,5,8,Gold Permit,165
2023-10-16,5,8,Gold Permit,168
2023-10-16,5,8,Gold Permit,7
2023-10-16,5,8,Orange Permit,157
2023-10-16,5,8,Orange Permit,109
2023-10-16,5,8,Purple Permit,36
2023-10-16,5,8,Pay-By-Space,29
2023-10-16,5,28,Gold Permit,165
2023-10-16,5,28,Gold Permit,166
2023-10-16,5,28,Gold Permit,7
2023-10-16,5,28,Orange Permit,157
2023-10-16,5,28,Orange Permit,109
2023-10-16,5,28,Purple Permit,36
2023-10-16,5,28,Pay-By-Space,29
2023-10-16,5,37,Gold Permit,165
2023-10-16,5,37,Gold Permit,166
2023-10-16,5,37,Gold Permit,7
2023-10-16,5,37,Orange Permit,157
2023-10-16,5,37,Orange Permit,109
2023-10-16,5,37,Purple Permit,36
2023-10-16,5,37,Pay-By-Space,29
2023-10-16,5,47,Gold Permit,165
2023-10-16,5,47,Gold Permit,166
2023-10-16,5,47,Gold Permit,7
2023-10-16,5,47,Orange Permit,157
2023-10-16,5,47,Orange Permit,109
2023-10-16,5,47,Purple Permit,36
2023-10-16,5,47,Pay-By-Space,29
2023-10-16,6,6,Gold Permit,165
2023-10-16,6,6,Gold Permit,165
2023-10-16,6,6,Gold Permit,7
2023-10-16,6,6,Orange Permit,157
2023-10-16,6,6,Orange Permit,109
2023-10-16,6,6,Purple Permit,36
2023-10-16,6,6,Pay-By-Space,29
2023-10-16,6,18,Gold Permit,165
2023-10-16,6,18,Gold Permit,165
2023-10-16,6,18,Gold Permit,7
2023-10-16,6,18,Orange Permit,157
2023-10-16,6,18,Orange Permit,109
2023-10-16,6,18,Purple Permit,36
2023-10-16,6,18,Pay-By-Space,29
2023-10-16,6,32,Gold Permit,164
2023-10-16,6,32,Gold Permit,165
2023-10-16,6,32,Gold Permit,6
2023-10-16,6,32,Orange Permit,157
2023-10-16,6,32,Orange Permit,109
2023-10-16,6,32,Purple Permit,35
2023-10-16,6,32,Pay-By-Space,29
2023-10-16,6,47,Gold Permit,164
2023-10-16,6,47,Gold Permit,165
2023-10-16,6,47,Gold Permit,4
2023-10-16,6,47,Orange Permit,157
2023-10-16,6,47,Orange Permit,109
2023-10-16,6,47,Purple Permit,35
2023-10-16,6,47,Pay-By-Space,29
2023-10-16,7,14,Gold Permit,164
2023-10-16,7,14,Gold Permit,162
2023-10-16,7,14,Gold Permit,1
2023-10-16,7,14,Orange Permit,157
2023-10-16,7,14,Orange Permit,105
2023-10-16,7,14,Purple Permit,35
2023-10-16,7,14,Pay-By-Space,29
2023-10-16,7,44,Gold Permit,163
2023-10-16,7,44,Gold Permit,150
2023-10-16,7,44,Gold Permit,0
2023-10-16,7,44,Orange Permit,155
2023-10-16,7,44,Orange Permit,100
2023-10-16,7,44,Purple Permit,34
2023-10-16,7,44,Pay-By-Space,29
2023-10-16,8,0,Gold Permit,163
2023-10-16,8,0,Gold Permit,138
2023-10-16,8,0,Gold Permit,0
2023-10-16,8,0,Orange Permit,157
2023-10-16,8,0,Orange Permit,90
2023-10-16,8,0,Purple Permit,33
2023-10-16,8,0,Pay-By-Space,29
2023-10-16,8,26,Gold Permit,165
2023-10-16,8,26,Gold Permit,90
2023-10-16,8,26,Gold Permit,0
2023-10-16,8,26,Orange Permit,157
2023-10-16,8,26,Orange Permit,63
2023-10-16,8,26,Purple Permit,30
2023-10-16,8,26,Pay-By-Space,27
2023-10-16,8,33,Gold Permit,165
2023-10-16,8,33,Gold Permit,78
2023-10-16,8,33,Gold Permit,0
2023-10-16,8,33,Orange Permit,157
2023-10-16,8,33,Orange Permit,51
2023-10-16,8,33,Purple Permit,28
2023-10-16,8,33,Pay-By-Space,27
2023-10-16,8,47,Gold Permit,165
2023-10-16,8,47,Gold Permit,50
2023-10-16,8,47,Gold Permit,0
2023-10-16,8,47,Orange Permit,156
2023-10-16,8,47,Orange Permit,39
2023-10-16,8,47,Purple Permit,27
2023-10-16,8,47,Pay-By-Space,26
2023-10-16,9,7,Gold Permit,165
2023-10-16,9,7,Gold Permit,16
2023-10-16,9,7,Gold Permit,0
2023-10-16,9,7,Orange Permit,153
2023-10-16,9,7,Orange Permit,18
2023-10-16,9,7,Purple Permit,19
2023-10-16,9,7,Pay-By-Space,33
2023-10-16,9,26,Gold Permit,162
2023-10-16,9,26,Gold Permit,0
2023-10-16,9,26,Gold Permit,0
2023-10-16,9,26,Orange Permit,145
2023-10-16,9,26,Orange Permit,7
2023-10-16,9,26,Purple Permit,17
2023-10-16,9,26,Pay-By-Space,32
2023-10-16,9,35,Gold Permit,152
2023-10-16,9,35,Gold Permit,0
2023-10-16,9,35,Gold Permit,0
2023-10-16,9,35,Orange Permit,137
2023-10-16,9,35,Orange Permit,1
2023-10-16,9,35,Purple Permit,15
2023-10-16,9,35,Pay-By-Space,30
2023-10-16,9,47,Gold Permit,127
2023-10-16,9,47,Gold Permit,0
2023-10-16,9,47,Gold Permit,0
2023-10-16,9,47,Orange Permit,118
2023-10-16,9,47,Orange Permit,2
2023-10-16,9,47,Purple Permit,16
2023-10-16,9,47,Pay-By-Space,29
2023-10-16,10,7,Gold Permit,95
2023-10-16,10,7,Gold Permit,0
2023-10-16,10,7,Gold Permit,0
2023-10-16,10,7,Orange Permit,88
2023-10-16,10,7,Orange Permit,2
2023-10-16,10,7,Purple Permit,10
2023-10-16,10,7,Pay-By-Space,22
2023-10-16,10,22,Gold Permit,87
2023-10-16,10,22,Gold Permit,0
2023-10-16,10,22,Gold Permit,0
2023-10-16,10,22,Orange Permit,79
2023-10-16,10,22,Orange Permit,2
2023-10-16,10,22,Purple Permit,10
2023-10-16,10,22,Pay-By-Space,17
2023-10-16,10,32,Gold Permit,84
2023-10-16,10,32,Gold Permit,0
2023-10-16,10,32,Gold Permit,0
2023-10-16,10,32,Orange Permit,74
2023-10-16,10,32,Orange Permit,3
2023-10-16,10,32,Purple Permit,9
2023-10-16,10,32,Pay-By-Space,14
2023-10-16,10,47,Gold Permit,68
2023-10-16,10,47,Gold Permit,0
2023-10-16,10,47,Gold Permit,0
2023-10-16,10,47,Orange Permit,67
2023-10-16,10,47,Orange Permit,1
2023-10-16,10,47,Purple Permit,10
2023-10-16,10,47,Pay-By-Space,11
2023-10-16,11,9,Gold Permit,49
2023-10-16,11,9,Gold Permit,1
2023-10-16,11,9,Gold Permit,0
2023-10-16,11,9,Orange Permit,42
2023-10-16,11,9,Orange Permit,3
2023-10-16,11,9,Purple Permit,10
2023-10-16,11,9,Pay-By-Space,15
2023-10-16,11,29,Gold Permit,38
2023-10-16,11,29,Gold Permit,0
2023-10-16,11,29,Gold Permit,0
2023-10-16,11,29,Orange Permit,34
2023-10-16,11,29,Orange Permit,2
2023-10-16,11,29,Purple Permit,7
2023-10-16,11,29,Pay-By-Space,19
2023-10-16,11,41,Gold Permit,34
2023-10-16,11,41,Gold Permit,0
2023-10-16,11,41,Gold Permit,0
2023-10-16,11,41,Orange Permit,32
2023-10-16,11,41,Orange Permit,3
2023-10-16,11,41,Purple Permit,7
2023-10-16,11,41,Pay-By-Space,20
2023-10-16,11,47,Gold Permit,31
2023-10-16,11,47,Gold Permit,0
2023-10-16,11,47,Gold Permit,0
2023-10-16,11,47,Orange Permit,30
2023-10-16,11,47,Orange Permit,2
2023-10-16,11,47,Purple Permit,7
2023-10-16,11,47,Pay-By-Space,19
2023-10-16,12,6,Gold Permit,37
2023-10-16,12,6,Gold Permit,5
2023-10-16,12,6,Gold Permit,0
2023-10-16,12,6,Orange Permit,36
2023-10-16,12,6,Orange Permit,0
2023-10-16,12,6,Purple Permit,9
2023-10-16,12,6,Pay-By-Space,22
2023-10-16,12,24,Gold Permit,37
2023-10-16,12,24,Gold Permit,3
2023-10-16,12,24,Gold Permit,0
2023-10-16,12,24,Orange Permit,36
2023-10-16,12,24,Orange Permit,0
2023-10-16,12,24,Purple Permit,8
2023-10-16,12,24,Pay-By-Space,21
2023-10-16,12,32,Gold Permit,35
2023-10-16,12,32,Gold Permit,0
2023-10-16,12,32,Gold Permit,0
2023-10-16,12,32,Orange Permit,30
2023-10-16,12,32,Orange Permit,0
2023-10-16,12,32,Purple Permit,8
2023-10-16,12,32,Pay-By-Space,23
2023-10-16,12,47,Gold Permit,27
2023-10-16,12,47,Gold Permit,0
2023-10-16,12,47,Gold Permit,0
2023-10-16,12,47,Orange Permit,24
2023-10-16,12,47,Orange Permit,1
2023-10-16,12,47,Purple Permit,8
2023-10-16,12,47,Pay-By-Space,24
2023-10-16,13,10,Gold Permit,12
2023-10-16,13,10,Gold Permit,0
2023-10-16,13,10,Gold Permit,0
2023-10-16,13,10,Orange Permit,26
2023-10-16,13,10,Orange Permit,3
2023-10-16,13,10,Purple Permit,6
2023-10-16,13,10,Pay-By-Space,21
2023-10-16,13,28,Gold Permit,18
2023-10-16,13,28,Gold Permit,0
2023-10-16,13,28,Gold Permit,0
2023-10-16,13,28,Orange Permit,29
2023-10-16,13,28,Orange Permit,0
2023-10-16,13,28,Purple Permit,3
2023-10-16,13,28,Pay-By-Space,22
2023-10-16,13,38,Gold Permit,14
2023-10-16,13,38,Gold Permit,0
2023-10-16,13,38,Gold Permit,0
2023-10-16,13,38,Orange Permit,25
2023-10-16,13,38,Orange Permit,0
2023-10-16,13,38,Purple Permit,2
2023-10-16,13,38,Pay-By-Space,19
2023-10-16,13,47,Gold Permit,16
2023-10-16,13,47,Gold Permit,0
2023-10-16,13,47,Gold Permit,0
2023-10-16,13,47,Orange Permit,26
2023-10-16,13,47,Orange Permit,0
2023-10-16,13,47,Purple Permit,0
2023-10-16,13,47,Pay-By-Space,14
2023-10-16,14,6,Gold Permit,16
2023-10-16,14,6,Gold Permit,2
2023-10-16,14,6,Gold Permit,0
2023-10-16,14,6,Orange Permit,35
2023-10-16,14,6,Orange Permit,5
2023-10-16,14,6,Purple Permit,1
2023-10-16,14,6,Pay-By-Space,9
2023-10-16,14,17,Gold Permit,15
2023-10-16,14,17,Gold Permit,2
2023-10-16,14,17,Gold Permit,0
2023-10-16,14,17,Orange Permit,35
2023-10-16,14,17,Orange Permit,4
2023-10-16,14,17,Purple Permit,2
2023-10-16,14,17,Pay-By-Space,14
2023-10-16,14,32,Gold Permit,17
2023-10-16,14,32,Gold Permit,3
2023-10-16,14,32,Gold Permit,0
2023-10-16,14,32,Orange Permit,39
2023-10-16,14,32,Orange Permit,5
2023-10-16,14,32,Purple Permit,3
2023-10-16,14,32,Pay-By-Space,15
2023-10-16,14,47,Gold Permit,24
2023-10-16,14,47,Gold Permit,1
2023-10-16,14,47,Gold Permit,0
2023-10-16,14,47,Orange Permit,41
2023-10-16,14,47,Orange Permit,1
2023-10-16,14,47,Purple Permit,5
2023-10-16,14,47,Pay-By-Space,16
2023-10-16,15,8,Gold Permit,40
2023-10-16,15,8,Gold Permit,4
2023-10-16,15,8,Gold Permit,0
2023-10-16,15,8,Orange Permit,41
2023-10-16,15,8,Orange Permit,6
2023-10-16,15,8,Purple Permit,9
2023-10-16,15,8,Pay-By-Space,19
2023-10-16,15,23,Gold Permit,41
2023-10-16,15,23,Gold Permit,5
2023-10-16,15,23,Gold Permit,0
2023-10-16,15,23,Orange Permit,46
2023-10-16,15,23,Orange Permit,8
2023-10-16,15,23,Purple Permit,8
2023-10-16,15,23,Pay-By-Space,22
2023-10-16,15,32,Gold Permit,46
2023-10-16,15,32,Gold Permit,4
2023-10-16,15,32,Gold Permit,0
2023-10-16,15,32,Orange Permit,47
2023-10-16,15,32,Orange Permit,7
2023-10-16,15,32,Purple Permit,9
2023-10-16,15,32,Pay-By-Space,21
2023-10-16,15,47,Gold Permit,48
2023-10-16,15,47,Gold Permit,4
2023-10-16,15,47,Gold Permit,0
2023-10-16,15,47,Orange Permit,49
2023-10-16,15,47,Orange Permit,9
2023-10-16,15,47,Purple Permit,7
2023-10-16,15,47,Pay-By-Space,23
2023-10-16,16,7,Gold Permit,59
2023-10-16,16,7,Gold Permit,15
2023-10-16,16,7,Gold Permit,0
2023-10-16,16,7,Orange Permit,68
2023-10-16,16,7,Orange Permit,19
2023-10-16,16,7,Purple Permit,7
2023-10-16,16,7,Pay-By-Space,24
2023-10-16,16,20,Gold Permit,64
2023-10-16,16,20,Gold Permit,22
2023-10-16,16,20,Gold Permit,0
2023-10-16,16,20,Orange Permit,71
2023-10-16,16,20,Orange Permit,20
2023-10-16,16,20,Purple Permit,9
2023-10-16,16,20,Pay-By-Space,24
2023-10-16,16,32,Gold Permit,70
2023-10-16,16,32,Gold Permit,28
2023-10-16,16,32,Gold Permit,0
2023-10-16,16,32,Orange Permit,72
2023-10-16,16,32,Orange Permit,20
2023-10-16,16,32,Purple Permit,14
2023-10-16,16,32,Pay-By-Space,23
2023-10-16,16,47,Gold Permit,71
2023-10-16,16,47,Gold Permit,31
2023-10-16,16,47,Gold Permit,0
2023-10-16,16,47,Orange Permit,72
2023-10-16,16,47,Orange Permit,23
2023-10-16,16,47,Purple Permit,17
2023-10-16,16,47,Pay-By-Space,25
2023-10-16,17,7,Gold Permit,76
2023-10-16,17,7,Gold Permit,47
2023-10-16,17,7,Gold Permit,0
2023-10-16,17,7,Orange Permit,88
2023-10-16,17,7,Orange Permit,32
2023-10-16,17,7,Purple Permit,21
2023-10-16,17,7,Pay-By-Space,28
2023-10-16,17,25,Gold Permit,89
2023-10-16,17,25,Gold Permit,60
2023-10-16,17,25,Gold Permit,0
2023-10-16,17,25,Orange Permit,95
2023-10-16,17,25,Orange Permit,48
2023-10-16,17,25,Purple Permit,21
2023-10-16,17,25,Pay-By-Space,31
2023-10-16,17,32,Gold Permit,90
2023-10-16,17,32,Gold Permit,65
2023-10-16,17,32,Gold Permit,0
2023-10-16,17,32,Orange Permit,96
2023-10-16,17,32,Orange Permit,52
2023-10-16,17,32,Purple Permit,21
2023-10-16,17,32,Pay-By-Space,29
2023-10-16,17,47,Gold Permit,96
2023-10-16,17,47,Gold Permit,71
2023-10-16,17,47,Gold Permit,0
2023-10-16,17,47,Orange Permit,102
2023-10-16,17,47,Orange Permit,48
2023-10-16,17,47,Purple Permit,23
2023-10-16,17,47,Pay-By-Space,30
2023-10-16,18,7,Gold Permit,102
2023-10-16,18,7,Gold Permit,79
2023-10-16,18,7,Gold Permit,0
2023-10-16,18,7,Orange Permit,111
2023-10-16,18,7,Orange Permit,53
2023-10-16,18,7,Purple Permit,26
2023-10-16,18,7,Pay-By-Space,28
2023-10-16,18,20,Gold Permit,109
2023-10-16,18,20,Gold Permit,87
2023-10-16,18,20,Gold Permit,0
2023-10-16,18,20,Orange Permit,117
2023-10-16,18,20,Orange Permit,52
2023-10-16,18,20,Purple Permit,26
2023-10-16,18,20,Pay-By-Space,29
2023-10-16,18,32,Gold Permit,115
2023-10-16,18,32,Gold Permit,89
2023-10-16,18,32,Gold Permit,0
2023-10-16,18,32,Orange Permit,118
2023-10-16,18,32,Orange Permit,53
2023-10-16,18,32,Purple Permit,26
2023-10-16,18,32,Pay-By-Space,30
2023-10-16,18,47,Gold Permit,120
2023-10-16,18,47,Gold Permit,93
2023-10-16,18,47,Gold Permit,0
2023-10-16,18,47,Orange Permit,121
2023-10-16,18,47,Orange Permit,59
2023-10-16,18,47,Purple Permit,26
2023-10-16,18,47,Pay-By-Space,29
2023-10-16,19,34,Gold Permit,141
2023-10-16,19,34,Gold Permit,127
2023-10-16,19,34,Gold Permit,1
2023-10-16,19,34,Orange Permit,138
2023-10-16,19,34,Orange Permit,74
2023-10-16,19,34,Purple Permit,30
2023-10-16,19,34,Pay-By-Space,30
2023-10-16,20,37,Gold Permit,153
2023-10-16,20,37,Gold Permit,139
2023-10-16,20,37,Gold Permit,6
2023-10-16,20,37,Orange Permit,146
2023-10-16,20,37,Orange Permit,87
2023-10-16,20,37,Purple Permit,32
2023-10-16,20,37,Pay-By-Space,33
2023-10-16,21,8,Gold Permit,156
2023-10-16,21,8,Gold Permit,146
2023-10-16,21,8,Gold Permit,6
2023-10-16,21,8,Orange Permit,150
2023-10-16,21,8,Orange Permit,88
2023-10-16,21,8,Purple Permit,35
2023-10-16,21,8,Pay-By-Space,34
2023-10-16,21,28,Gold Permit,157
2023-10-16,21,28,Gold Permit,149
2023-10-16,21,28,Gold Permit,6
2023-10-16,21,28,Orange Permit,152
2023-10-16,21,28,Orange Permit,90
2023-10-16,21,28,Purple Permit,33
2023-10-16,21,28,Pay-By-Space,35
2023-10-16,21,36,Gold Permit,157
2023-10-16,21,36,Gold Permit,151
2023-10-16,21,36,Gold Permit,6
2023-10-16,21,36,Orange Permit,153
2023-10-16,21,36,Orange Permit,92
2023-10-16,21,36,Purple Permit,33
2023-10-16,21,36,Pay-By-Space,35
2023-10-16,21,47,Gold Permit,159
2023-10-16,21,47,Gold Permit,154
2023-10-16,21,47,Gold Permit,6
2023-10-16,21,47,Orange Permit,153
2023-10-16,21,47,Orange Permit,96
2023-10-16,21,47,Purple Permit,34
2023-10-16,21,47,Pay-By-Space,35
2023-10-16,22,7,Gold Permit,163
2023-10-16,22,7,Gold Permit,157
2023-10-16,22,7,Gold Permit,6
2023-10-16,22,7,Orange Permit,155
2023-10-16,22,7,Orange Permit,100
2023-10-16,22,7,Purple Permit,34
2023-10-16,22,7,Pay-By-Space,36
